,Question,Right_Answer,Grade,Number,Responses,Number of Question,label
1767, علل صعوبة استعمال التشريع القانوني العادي في مكافحة الجريمة الإلكترونية؟, نقص الخبرة الفنية للمحققين المتعلقة باستعمال التكنولوجيا في إثبات الجرائم و عدم إدراج مختلف أنواع الجرائم الالكترونية في التشريع القانوني لأنها جرائم جديدة.,1.75,[5],تكتب الضحايا عند طلب عون القانون، المخترق لا يترك أثرا خلفه، تنجز بطريقة فنية في حين المحقق العادي لا يستطيع حلها، التضليل في الوصول الى مرتكبها، المثالية في ارتكاب الجريمة،مسحكلالأثر,41,0
1768, علل صعوبة استعمال التشريع القانوني العادي في مكافحة الجريمة الإلكترونية؟, نقص الخبرة الفنية للمحققين المتعلقة باستعمال التكنولوجيا في إثبات الجرائم و عدم إدراج مختلف أنواع الجرائم الالكترونية في التشريع القانوني لأنها جرائم جديدة.,1.5,[6],لان القانون العادي يخص كل بلد ويختلف من بلد لآخر و الجريمة الالكترونية مثلا ترتكب في بلد و مرتكبها من بلد آخر لذلك يجب ان تكون قوانين عالمية في مكافحة الجريمة الالكترونية,41,0
1769, علل صعوبة استعمال التشريع القانوني العادي في مكافحة الجريمة الإلكترونية؟, نقص الخبرة الفنية للمحققين المتعلقة باستعمال التكنولوجيا في إثبات الجرائم و عدم إدراج مختلف أنواع الجرائم الالكترونية في التشريع القانوني لأنها جرائم جديدة.,1.5,[7],لا يمكن معرفة المخترق بسهولة (اخفاء هوية الهجوم)، لا يوجد اثار للجريمة، تكتم الضحية ، لا يمكن لمحقق عادي تقفي اثرها بسهولة.,41,0
1770, علل صعوبة استعمال التشريع القانوني العادي في مكافحة الجريمة الإلكترونية؟, نقص الخبرة الفنية للمحققين المتعلقة باستعمال التكنولوجيا في إثبات الجرائم و عدم إدراج مختلف أنواع الجرائم الالكترونية في التشريع القانوني لأنها جرائم جديدة.,0.5,[8],-ذلك بسبب التحايل لدى المنتهكين حيث انهم اشخاص اذكياء كما انه لا تتوفر وسائل دقيقة تمكن من تتبع هذه الانتهاكات,41,0
1771, علل صعوبة استعمال التشريع القانوني العادي في مكافحة الجريمة الإلكترونية؟, نقص الخبرة الفنية للمحققين المتعلقة باستعمال التكنولوجيا في إثبات الجرائم و عدم إدراج مختلف أنواع الجرائم الالكترونية في التشريع القانوني لأنها جرائم جديدة.,1.25,[9],لاستعمال المجرم طرق تقنية يصعب على المحقق العادي العمل بها،  محلها و اثرها الشبكة.,41,0
1772, علل صعوبة استعمال التشريع القانوني العادي في مكافحة الجريمة الإلكترونية؟, نقص الخبرة الفنية للمحققين المتعلقة باستعمال التكنولوجيا في إثبات الجرائم و عدم إدراج مختلف أنواع الجرائم الالكترونية في التشريع القانوني لأنها جرائم جديدة.,2.5,[10],لا تترك اثرا حقيقي او فيزيائيا لذلك يصعب على المحقق العادي او التقليدي التحقيق و منه صعوبة استعمال التشريع القانوني العادي,41,1
1773, علل صعوبة استعمال التشريع القانوني العادي في مكافحة الجريمة الإلكترونية؟, نقص الخبرة الفنية للمحققين المتعلقة باستعمال التكنولوجيا في إثبات الجرائم و عدم إدراج مختلف أنواع الجرائم الالكترونية في التشريع القانوني لأنها جرائم جديدة.,1.75,[11],تحتاج الى خبرة تقنية و لا يمكن للمحقق التقليدي التعامل معها، لا تترك اثرا عند ارتكابها، تعتمد على الخداع و قمة الذكاء في ارتكابها و تضليل مرتكبيها.,41,0
1774, علل صعوبة استعمال التشريع القانوني العادي في مكافحة الجريمة الإلكترونية؟, نقص الخبرة الفنية للمحققين المتعلقة باستعمال التكنولوجيا في إثبات الجرائم و عدم إدراج مختلف أنواع الجرائم الالكترونية في التشريع القانوني لأنها جرائم جديدة.,0.0,[12],تعتمد على ذكاء و خبرة في ارتكابها,41,0
1775, علل صعوبة استعمال التشريع القانوني العادي في مكافحة الجريمة الإلكترونية؟, نقص الخبرة الفنية للمحققين المتعلقة باستعمال التكنولوجيا في إثبات الجرائم و عدم إدراج مختلف أنواع الجرائم الالكترونية في التشريع القانوني لأنها جرائم جديدة.,1.25,[13],لصعوبة تحديد هوية المجرم ( الجريمة الالكترونية لا تترك اثرا) لانها منتشرة بسرعة كبيرة ( سرعة التقنية المعلوماتية),41,0
1776, علل صعوبة استعمال التشريع القانوني العادي في مكافحة الجريمة الإلكترونية؟, نقص الخبرة الفنية للمحققين المتعلقة باستعمال التكنولوجيا في إثبات الجرائم و عدم إدراج مختلف أنواع الجرائم الالكترونية في التشريع القانوني لأنها جرائم جديدة.,2.25,[14],لأننا لا نعرف مرتكبوها، لا نعرف وقت حدوثها، لا يوجد أثرا لها، لا يمكن اتهام شخص ما بدون ادلة ثبوتية .,41,0
1777, علل صعوبة استعمال التشريع القانوني العادي في مكافحة الجريمة الإلكترونية؟, نقص الخبرة الفنية للمحققين المتعلقة باستعمال التكنولوجيا في إثبات الجرائم و عدم إدراج مختلف أنواع الجرائم الالكترونية في التشريع القانوني لأنها جرائم جديدة.,3.25,[15],"لأنها تحتاج خبرة فنية , بحيث يصعب للمحقق العادي فهمها أو التعامل معها ، لأنها تعتمد على التضليل في ارتكابها.",41,1
1778, علل صعوبة استعمال التشريع القانوني العادي في مكافحة الجريمة الإلكترونية؟, نقص الخبرة الفنية للمحققين المتعلقة باستعمال التكنولوجيا في إثبات الجرائم و عدم إدراج مختلف أنواع الجرائم الالكترونية في التشريع القانوني لأنها جرائم جديدة.,2.0,[16],لا تترك أثر في أغلب الأوقات و يستلزم فيها تقنيات و خبراء و تستعمل فيها الحيل و المراوغات و الذكاء,41,0
